date,symbol,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,target_1d
2022-01-24,TICK00,0.850913953111222,-0.6695218093981398,0.16140948825960835,-0.8325864743174067,2.3439735563775983,-0.7059740797432362,-0.45490896113178353,-1.0676725394264441,-0.009576270961962789
2022-01-25,TICK00,-0.007332290839789534,0.7663328712018012,-0.6119429102085847,-0.187230222814471,-1.4179456305569273,-0.8288584909090405,2.7543512941330657,1.0397869275519105,-0.012668454226390846
2022-01-26,TICK00,-1.337480451081159,-0.975666040152526,-0.021774069066602973,0.03464457880632246,-0.744443810483724,-1.286657676290512,1.4222952956955786,0.45160224174222807,-0.004023045371905564
2022-01-27,TICK00,-0.2203821777538988,-0.5292514290634813,-2.935766415954925,0.11594085715481368,-1.0702653796335782,-1.0024052689706318,-0.639983375328186,0.732580744773485,-0.010775207876784208
2022-01-28,TICK00,-1.4328559961398901,0.6412775387066103,0.7557943681737829,-0.95750824425999,0.5638231408271912,-0.2902069668805201,0.3027176400877921,-1.2595348165313023,0.013080489607714968
2022-01-31,TICK00,1.2044750809404594,0.6382893624501449,0.5595560885191049,-3.7710590292987725,0.2618458758909013,-0.024229189868582027,-0.14582938002237159,-0.6293618631470584,0.004607405829007236
2022-02-01,TICK00,0.4132974596725265,-0.26260810599643214,-0.462144085165678,1.230933865483464,-1.1041870527249324,1.0313352523680697,0.17799251827471751,-0.8031255907382345,0.0010336961866163328
2022-02-02,TICK00,-0.9188969741806786,0.6761611470409576,0.34899839060198984,-0.555699546521663,-1.1011216704227047,0.30281272213258886,0.9584822354734499,-0.11273972075036313,0.007838953780619965
2022-02-03,TICK00,-0.3747969937418015,0.0687993628173685,-0.29005275458574725,0.29527229978292147,-1.5085423562277855,0.6454206799976304,-0.22870232479537356,0.35983822445732644,0.0006974214184754615
2022-02-04,TICK00,0.3203253685501027,-1.0725986249529222,1.1891185916644613,-1.7035804084612987,-1.039274635603187,0.23563024871563343,1.4628064643605763,0.27809048098402994,-0.0025984872994603
2022-02-07,TICK00,-1.4252798824889283,-0.19146640367579618,-0.02006675028775767,1.690378906093733,0.6219354823601182,-1.5292826141741105,2.0265893559975288,-0.39519961474445703,-0.009427061299256217
2022-02-08,TICK00,1.4741473713037898,-0.05043104108008824,-0.36807788016121895,0.21811070815211117,0.844213499592596,0.9926609236665301,-1.3758776808358606,1.9978061894886094,0.007217679936222489
2022-02-09,TICK00,-0.38028630783118045,-0.819745097339445,-0.9700976765762355,0.12229319175815338,-0.6491015400076561,-0.7659592111045497,0.8101691591236064,0.36348209800829423,-0.0075631986443343985
2022-02-10,TICK00,0.732500172078564,1.365631202198862,-1.0962437367364548,-0.6050393082490566,0.9408744161130679,0.7171931417082453,0.22495143233118334,1.1606737634516484,-0.01670686431388748
2022-02-11,TICK00,-1.4805646636732237,-0.8679341871790178,0.12111726563392039,-0.7975136049972236,-0.4886449863268113,-0.9764269490024211,-0.6218559744970225,-1.006214048895114,-0.0010814376162761874
2022-02-14,TICK00,0.7939217383009058,-0.4814152692005246,-0.20823512515299153,-0.5820019021942286,0.5302818859538758,0.08808670905690662,1.5931875706559009,-1.096441366319847,0.00039392605086604375
2022-02-15,TICK00,0.44362121281056766,-0.36081035782699955,0.583163940546642,-1.4388928358265398,2.1184328438932196,-1.342414640122543,0.9194370737288866,-1.1214928657753245,0.010274874191979389
2022-02-16,TICK00,-0.38514753504568194,0.15804939872553161,0.052970247270054956,1.1003605865881154,-0.321920958579606,-2.967557218420623,-0.7604322985011135,0.18333881465226862,-0.005649710170968176
2022-02-17,TICK00,0.7702663374196654,1.0157724820733363,-0.14732632380094213,-1.4891999082836442,1.3846105961047643,1.0834989862056854,-0.29874564816815624,2.1087338974916197,-0.0020038009380348855
2022-02-18,TICK00,-1.1369410261402357,-0.15569473947286597,1.07801240978391,-0.9372747482643763,1.9514037720215882,-0.8963475202939171,0.95460097065938,0.5446410684813165,-0.0009449230020297295
2022-02-21,TICK00,1.0807294398216296,-1.4996023277643222,1.3577682480370616,-0.06348756786636883,-0.5422387887596408,0.7493705091439539,1.0600954747031162,0.7699918917274892,0.02064990855669179
2022-02-22,TICK00,1.0810684150851961,1.2838489714555037,-0.539521598141417,0.10686611609712746,0.5633249213606206,-0.017399897668195746,0.3019775722083337,0.42644710516966655,0.00958356929380832
2022-02-23,TICK00,-0.10049928852129739,-0.3486896131431547,-0.827206047967824,-0.8906227238935448,1.1735608295950495,-0.08341188575372589,0.7880539833392697,-1.2962542440940255,-0.015683006915970025
2022-02-24,TICK00,-1.0489502916959232,1.1467679068135452,1.0682183791364996,0.33217954715612524,-0.8020292108559195,-0.13066170226181428,-0.2976195404948922,-0.3448324067912765,-0.0245909006930226
2022-02-25,TICK00,-0.8564847952276624,-0.18866728494770066,1.5178693805466288,0.16218464986627898,1.4023298769973425,-0.3922653180249115,-0.25124699051327337,-3.8979801393198046,0.009438605840518716
2022-02-28,TICK00,0.5494225455083533,1.7660859537283935,-0.48443432662380953,0.0964810403660661,-0.7032010705520637,-1.1739301807512617,-0.7107810825679387,-0.3426716399167678,0.02131066085009681
2022-03-01,TICK00,0.0045368883007811675,-0.7882195239404726,0.1442031139691361,0.21989664128743744,-0.6739067702475577,1.1455589123569974,-1.886023605249247,-0.21121934235558346,0.014401613080969326
2022-03-02,TICK00,-1.3368446190583865,0.36284164906184496,1.2944809506122734,0.4552591646754363,-1.688572042558458,-0.7266071270167805,1.2338913029227314,0.29992314548376237,0.005194412009994202
2022-03-03,TICK00,0.44335558076449894,0.7232039360548849,-0.7063102505489844,-0.28824509402394655,0.14506863571582837,-0.5418027357383168,-0.13129657248824575,1.300026747231002,-0.002494911816891216
2022-03-04,TICK00,1.9287841533294283,1.8814658215762736,-1.711317993770023,-0.1389012209187349,0.3448130138399669,-0.7587496433121413,-0.7389590594904412,-0.23529425254025876,0.014463261518740635
2022-03-07,TICK00,-0.5088437650172063,1.8291838855500047,0.2924640762684202,-0.10008521015343563,1.4517497590613462,0.6287712689902405,0.37177684961746205,-0.32865030883963686,0.02644010257188795
2022-03-08,TICK00,0.8149238577513743,-0.20030906793332479,-1.5740968826713162,0.3760538097733094,-1.1406378240902026,-1.7128436837469332,-0.27604923745637655,0.2845733706020099,0.023165705708123492
2022-03-09,TICK00,0.2861844821772795,0.8097521840627813,-1.222150048331124,-0.01879952057552657,0.12794397619653566,0.8659788415119415,0.1197933303230479,0.8078116150119036,0.007400197162330643
2022-03-10,TICK00,0.3620903450403046,0.41900184008157093,-1.2456402857595033,0.17967406739479047,-0.3162270881242589,-1.8999525097888867,0.962542118968546,-0.35772324147715323,0.005260895509234141
2022-03-11,TICK00,-0.37478110845615825,0.14073593838597767,1.5104451195847963,-0.16339756776854625,0.47494313219616674,1.3761150121354184,0.536086166511449,1.071099792656448,0.0036870188693449322
2022-03-14,TICK00,0.7724061342418919,-0.05661919230177827,1.075768045257094,-1.0022027642242262,-0.7782009454748303,1.2700883804732965,-0.1947271648014549,-0.35760383893655523,0.005298416753216786
2022-03-15,TICK00,-0.6888277455458207,1.3326110803376008,-1.2484929398688644,-0.1499282865533645,0.3476224975094028,-0.10377735725952175,-0.8016178335608409,-0.8677194849454805,0.0064863169483430514
2022-03-16,TICK00,-1.031372817496751,0.6453503383849906,-1.5250407309753418,-0.5558754640467342,0.03541365503969613,-1.2530443107746656,0.6511184961965423,-0.01943118063955242,-0.01333529458272846
2022-03-17,TICK00,-1.5197579520907314,-1.5664590937129765,0.0501642227899926,-1.1576998294068703,-1.365749323072788,-0.2320956578325467,2.2766308025126976,0.27667063889312116,0.004730113867219078
2022-03-18,TICK00,0.2128315333245649,0.7830953531645127,-1.3429754634090265,-0.4303987831366583,0.26146403266596546,-0.017803628999046195,-0.19188003305616483,-0.6657628926870104,-0.0022065408406201597
2022-03-21,TICK00,-0.773664338721155,-2.4212995296896045,-1.1939749565354103,0.4761864240446161,1.557611440841804,1.8141136564938634,0.09728522885888455,0.8939171086143107,0.010858063007695014
2022-03-22,TICK00,-0.6928300544389986,-1.698510701031528,0.030316448783889192,-1.7627718678114621,-0.3205004835257507,0.6075462162184446,-1.4206403586709262,0.03172451336071304,0.01049727925001138
2022-03-23,TICK00,0.3613175987850662,0.5221268255137814,0.9065455385808475,1.7327681968952824,0.15122820648728932,1.229305986197227,-0.0643640915733215,-0.5463636906693816,0.002498625576517414
2022-03-24,TICK00,-0.6065066576119637,-0.5738230253868581,-0.6084344400625394,-2.2961180051534593,0.10480566804030403,-1.2645291682157607,-0.10796293028857001,1.4492749708645352,-0.007522701965381598
2022-03-25,TICK00,-0.5436627674293268,1.362255775519946,0.5446521564824491,0.9748734883707932,-0.35694484296884305,0.7464296038890779,-0.687822198138652,-0.6776553346037486,0.00045041284255178254
2022-03-28,TICK00,-0.5994007851626736,0.7660909293540045,2.390656921539349,-1.6871801508372348,-0.7532319900111945,1.119118567952725,-0.14610578338317295,1.1600622359026231,-0.013526022364493425
2022-03-29,TICK00,0.33072948826101023,-0.15117100736980496,0.13975603332638217,0.3305013295084029,-1.2206210522029166,-1.0747521749062547,1.3986293173484625,0.2925990220339953,-0.0009855018270080022
2022-03-30,TICK00,-0.04409500883961406,0.35652221248005633,-1.1559570256315073,-0.9990476181214603,1.3044879609803723,0.15125493562110248,0.8502805874279733,-0.6056842931473341,0.01369963305005725
2022-03-31,TICK00,0.34536483671445983,0.4813322506450266,0.5488157691107213,-0.7969228079771893,-1.8656344320051195,-1.0747162356901614,1.6306092887813022,1.3007704017154273,-0.0031811090299769086
2022-04-01,TICK00,-0.29993793076925923,1.0383442735027386,-0.16667147648670028,-1.297521473863893,1.2672814888630468,0.47891697418081774,-2.514601318736665,-0.3114517092629917,0.007231356255796159
2022-04-04,TICK00,0.48273381919164515,0.153638181444492,-0.6342548051107677,-0.1142720518971303,0.2962873100764572,-0.2665170934811599,-0.3704137275733505,1.2535709307976737,-0.0045094364098363475
2022-04-05,TICK00,-0.347298920966295,-2.029104462905473,0.5431345135950288,0.8304290099905024,0.5506513827402015,0.9198370376048458,0.442871294907178,0.3446799410970294,0.011954637815270442
2022-04-06,TICK00,-0.2666633695157239,1.188972925033955,-0.3479270025766038,-1.46170686271764,0.8504286760560038,1.8513478423890346,-0.9595060568530781,-0.10098606715530362,-0.004704211982003668
2022-04-07,TICK00,-0.3797518267781235,0.0469243951290513,-1.2409770294317755,-0.276822247917894,-1.4651359630329939,-0.5673962145920848,-1.185238230637094,-1.058229276110751,-0.014427695641937773
2022-04-08,TICK00,1.2196461400692118,0.5093506360761294,-1.9171724921199162,-0.5965360427112977,-0.6701470485664961,-0.690652576832019,-1.4465919612199059,0.754677272705033,-0.002986800066486941
2022-04-11,TICK00,0.46825062117934774,0.5268574768562613,1.375547023360721,-1.8147705660533093,1.7387038231147895,1.2689169855810645,0.5731677040253407,2.3836939409239504,0.002388824945386023
2022-04-12,TICK00,0.8208298719595327,-0.7390630253786451,1.1337083638411427,0.1671769256117291,-0.451849188966732,2.1162901542051906,-0.3054487086515172,0.008212283497832231,-0.004136279942212606
2022-04-13,TICK00,-0.7539046446007817,0.5330386691661279,0.7401758723684306,0.35613879637442486,-2.358811992809236,1.0097632720587848,-0.34847208118739426,-1.2145571432536064,0.011920371709508375
2022-04-14,TICK00,0.5637922130429985,-1.042130909612201,2.473378471501701,-1.2086837567065147,-1.7320599117153201,-1.153228633629181,1.4217426355591993,-0.17491393303438013,-0.0005779246480296508
2022-04-15,TICK00,-0.06202205699174676,-0.5964782437747245,-0.69012774918549,-0.641079829663858,0.7080911876090029,1.020591549813238,-1.0549568978411965,0.23936363587997178,0.00833428621775962
2022-04-18,TICK00,-1.0816576323171718,-0.5024722748282521,-1.0379698451218475,-1.290934225828293,0.10195718597894528,-0.7360380541411814,0.6312234063334907,-0.02932760542635973,0.0044406641818624075
2022-04-19,TICK00,-0.29178841843580794,-0.6345028884049597,-0.09017864092271782,-0.004501636092532214,-0.7053610003325564,0.42708994929422855,0.7470893501605321,0.1585771995149899,0.018783222831893893
2022-04-20,TICK00,-0.6317362867344621,0.5211991411173568,-0.40813207761280723,0.23523222659151308,-0.829346616665831,1.1157261002810204,0.17662362867351092,1.192847222489421,-0.010651879380725423
2022-04-21,TICK00,-0.49200711618700543,-0.8910577072643022,-0.5304337722777319,-0.6911016041720552,-0.1190328412735237,-0.015739050714073614,-0.03947677168279344,-0.5540157804980582,0.006901228491450355
2022-04-22,TICK00,0.8771405889036443,-0.90075047261618,0.002413718374664673,-0.07254579580313873,0.4698797275965053,-0.062333491401021845,-0.014139710222262885,-0.9895706888553888,0.005300682966406069
2022-04-25,TICK00,-0.9211469640223746,0.5164417734408132,-0.10248140900978678,0.04059594289139954,-0.890452841813559,0.8044951052184237,0.6930514342089089,0.8622614543265426,0.02473227839824775
2022-04-26,TICK00,-0.052465977455205565,1.203456240645675,-0.12377440158605368,0.394140700678166,0.3653908324508036,0.2646451681963424,0.6583095833582491,-0.303882975501378,0.000587338942041748
2022-04-27,TICK00,0.5333950085296602,1.7459392612263398,-0.8442713077945627,-1.808047259195064,-0.48600012995984954,0.08801379416863522,0.1730624543915391,0.09030314697458319,0.005445771852951083
2022-04-28,TICK00,0.9744002893506823,-0.050917408384493525,-0.47119662618538444,-0.34765838481570344,-0.35795365641579574,-0.22724897726133578,-1.5743000649761925,-0.4626902470758204,-0.009747144990284874
2022-04-29,TICK00,-0.18980127318959497,-0.25522089991175795,0.6710862541359023,-0.5328642434546265,-0.43949858892251675,0.5410178671764059,-0.2362357342358666,0.21553383935404105,0.003623732011445912
2022-05-02,TICK00,0.42205188068122473,0.2502448338874858,-0.19635917177264983,0.6819764889963769,0.17563232716817023,-0.5047703651585785,-0.15072680109584038,-1.2180469914193612,-0.009340940064236424
2022-05-03,TICK00,-1.8826237266795485,-0.6796470715079264,1.335829731729869,-0.5562045298942679,0.7878251272016866,-0.003165544123816321,-0.7002645129925487,1.3385638252268939,0.006769758815682652
2022-05-04,TICK00,-1.7497361826098272,1.0434665808569732,-1.072727112552969,-0.17584956391234777,0.6701778043541785,-0.29778877792889624,1.121008438287491,0.7633281431834458,-0.00888748053725796
2022-05-05,TICK00,-0.4709204532826432,0.2835874363725021,-0.5734849781139046,-0.21476280303000075,0.8012986145400893,0.31829500983459275,-0.9191053320037222,0.17612007250477435,-0.0010770191806407248
2022-05-06,TICK00,-1.2130827105977904,-1.1279462013710693,0.28906518573191486,-0.0260040573625657,0.007541457189422134,-1.1440993992414197,-0.1818199013565791,-1.0350579591180948,-0.0022317762323447263
2022-05-09,TICK00,-0.16405351495941578,-1.3823172094894745,0.6703405081981337,2.4879560931039313,0.45989649092176,-1.0418298971644837,-0.2701122723204625,-1.5543647017512157,-0.00019869104284808183
2022-05-10,TICK00,0.5083986508997571,0.5904694815161453,-1.0306580385280597,0.3002303688169975,1.1574927403358188,1.7561763004294697,-0.6997101673683376,-0.8631152967489106,0.004159876459113402
2022-05-11,TICK00,-2.9278690504865397,-0.5308128790690436,-0.270753847230277,-0.4591208654560456,-1.5836521060806805,-0.2453299856478107,-0.7763874979738399,0.7577041805399645,-0.008447674568088199
2022-05-12,TICK00,-0.28133270320379244,-0.23193549856095433,0.5685838478819684,-2.5448921738086296,-0.33961250923855185,0.7606275758311252,-0.3606758106691189,-1.5259245398304928,0.006640736917335282
2022-05-13,TICK00,0.33685129357968,-0.2703250046211572,-1.159631319955559,-0.7405107581909116,-0.31359212160025574,-0.8753684684221149,-1.920013961016777,-0.769122411594992,-6.948155748053313e-05
2022-05-16,TICK00,-0.506987325741548,-0.07550009758839606,0.08373072051293054,0.8966482419143271,2.2038968650015627,0.7318515816764126,-1.4042558049988219,-2.6568722057522955,-0.0007021498533373887
2022-05-17,TICK00,0.07109773495492953,-1.16216400613761,0.27174143689904057,-0.7672302881718307,0.4023790324786031,-0.3258088732748626,0.39717189042160456,-1.7434858944084664,-0.0053536697611060394
2022-05-18,TICK00,-0.14987749012746515,-1.426156208754851,1.8810567745718112,-0.5420548957504434,1.3886902453534564,-0.6656235747749641,-0.23125263913592284,1.1826204280551003,-0.001233343732787304
2022-05-19,TICK00,0.19045560449394427,0.26434470238030106,-1.3677566220367832,-0.39115221943404743,-0.9580443996776131,0.19581490651839892,-0.5455968761994184,-0.04565786729566485,-0.00610207828566387
2022-05-20,TICK00,-0.037471908626987266,-0.035848645633503956,-0.6534796301055723,-1.0551043192785083,-0.6654578330755996,1.0704368169216743,0.3730602827428787,0.5858538368700416,0.01012793342312995
2022-05-23,TICK00,-1.1802797163562384,0.5091036382987462,-1.0759228883858205,-0.3351813820499631,0.4833910595875804,1.6134964839533488,-0.7830137256582637,-0.09564503677691792,0.008733090762631738
2022-05-24,TICK00,-1.4904967896349386,0.36142424443699483,-0.30896682066745074,-0.8823836417396224,0.14594215280404238,0.5942371915772576,-0.9127884325957764,0.37930111157717494,-0.0005618676690199926
2022-05-25,TICK00,-1.2411372388517572,1.55408893409108,1.0905787369711024,-0.8592506807381607,-0.5859548155798888,0.7714563008985252,-0.49477298023191485,-1.8390425380716615,0.012742378293864574
2022-05-26,TICK00,0.008387644039976563,1.906632412039121,0.3570733442431897,0.19059871045721638,2.874106702468335,-0.1722611248772282,-0.9522095438026759,0.22880420064345144,0.010044952610889085
2022-05-27,TICK00,-1.1665355917892322,-0.9096805569082599,0.44836165077362594,-3.1987608392864315,-1.0940941055851097,0.7940686348392659,-0.5881553637558996,-1.6278985802938581,0.014537507908281337
2022-05-30,TICK00,-1.4114794174083725,-0.5243098070950103,-0.37367575942579967,0.08220013384259708,-0.3704494620390527,-0.08190933870221424,0.056550318940805505,-0.08762068890152715,-0.0022147953767485337
2022-05-31,TICK00,-2.3805754137406714,0.43941497184325157,-1.4061064239053485,-2.168295237153373,1.3796981805668949,-1.2871650051234178,0.17821938002989707,-0.7742112129891907,-0.012283748573077735
2022-06-01,TICK00,0.4817130391248133,-1.0501666886488534,0.370732545957637,0.378750746785664,1.1625061844788018,-0.33815494995439616,1.0446405239068655,1.7187529772847197,0.009394391269720586
2022-06-02,TICK00,0.5845544791990327,0.44764359433664197,2.8479324831335786,2.230653481205194,-0.7681397617011361,0.9220865586859271,0.6004367544712059,0.07074498390595868,-0.0035418023266524158
2022-06-03,TICK00,0.4867560435454738,0.9363294084127594,0.21774079273479457,0.3387646456429271,1.391111245225801,0.31669117451052886,0.5439934127962416,0.9892010276625945,0.012902394437784463
2022-06-06,TICK00,1.2255938286557007,0.37576785228219617,0.20636835343136747,-1.2250506783961101,0.29061544355885505,-1.0386168604905193,-1.0254865420604542,0.6490618269243548,-0.005829440318079144
2022-06-07,TICK00,0.47223374882584307,-0.6269388645815243,1.2012282602726376,0.1437964328527092,1.187752579830093,0.6734647429783003,0.16527329139513677,-0.4785031583142469,0.0003959184314041469
2022-06-08,TICK00,0.8282194196865796,0.6978666683539188,-1.195375718303783,1.0258909869459047,-0.21369900727514912,0.8154726552038363,-0.6972793272106025,0.6380642218565341,-0.007269471495065109
2022-06-09,TICK00,0.1294597285105009,-0.29792690986838377,-0.2854696700081428,-0.5664843467396408,-0.1534761993992432,-1.7405317933162259,0.8767025902526848,0.9617894839396535,-0.004084749224250724
2022-06-10,TICK00,-1.3788647076617673,-0.6458193515741102,0.948504247944042,0.6264106916279402,-0.29946364267260844,0.8981646983867502,-1.0405908380863533,-0.6117464128448252,0.007712466620722201
2022-06-13,TICK00,-0.09454233426919122,-0.5878547037199362,-2.5107567350761353,0.6725873300472832,0.32509280883257957,-1.7415513331161527,0.6016966815437949,-0.012992763323319403,0.007358332557967636
2022-06-14,TICK00,0.9469491729716231,-0.7381308385537044,0.7153201806347564,0.6856101183790728,0.7632717056558004,1.637711744701796,0.6604908091503197,-0.5598017439435642,0.023837065520128577
2022-06-15,TICK00,-1.1052741639825159,-0.4606852127357486,-0.9624313293821277,-0.10072241791958296,1.0842576648326208,1.2998243384628503,0.4655557974261686,-0.6073526819589822,0.0012583994260457927
2022-06-16,TICK00,-0.6007027331847608,0.9553340857964929,-0.9040459221375113,0.8670196788849871,-0.030100668151451033,0.17454447592473507,1.5142117873734766,-0.4728406105845187,0.024928630870821894
2022-06-17,TICK00,-1.4078118451142534,-0.8231228796770858,-1.5767505888422195,-0.7451410697904696,0.5845229114711405,0.7393698792230484,0.30841611773340777,0.2687327759247665,-0.006263888902350591
2022-01-03,TICK01,0.6632592523912791,1.622454206181476,1.5886981870639294,0.3155536071462528,0.3735417817164529,-1.93608677261068,0.3204381238186746,-0.004896634786724282,-0.01623522181510146
2022-01-04,TICK01,-0.4314095936068972,0.9574004050069839,-1.238797888081935,1.2929276029196104,0.47477575697287994,-0.22841165200864275,-0.14235084894381825,0.82990354248445,-0.014392482012102357
2022-01-05,TICK01,2.0399772423618887,-0.8142042270695308,-0.766067939482142,1.219983499654231,0.789267637476676,1.324606998114758,1.0451963763294267,0.37561123126306195,-0.015379499916407509
2022-01-06,TICK01,-0.47374847676061616,0.19753079789977904,-0.018091137182288237,-2.05369138740457,1.0434967926330414,1.7302338952495133,1.4631866319700124,-1.0187681931988246,0.0013311120575617025
2022-01-07,TICK01,-2.1279973763401294,1.6885188502278343,-1.941376201534019,0.4090094714919957,1.1610803968678978,1.289822439175528,0.3424712229577009,-1.4271493408619493,-0.00600939711446846
2022-01-10,TICK01,-0.2696787238332385,0.3669989093986578,0.9863857343674596,0.660680632660005,2.1202563080212475,0.6596906054739272,-0.3901777579541729,1.628619302511892,-0.007679446143746082
2022-01-11,TICK01,0.2805970984397969,0.17951151384901276,-2.2944977708248286,0.27555354090969225,0.28817354098600256,-0.2109714674869721,-0.14255338777378737,-1.2856699060364376,-0.0033967419602548023
2022-01-12,TICK01,1.5017974436327917,-0.1783976107800538,-0.5232537942546402,-0.6088569375791717,2.0159598654182616,-1.3563715316461333,0.8438217245677874,0.11028376237760995,0.015448821671002743
2022-01-13,TICK01,1.3106916638951167,-0.08889178295093227,-1.5420423945650965,1.4290660862829903,1.457469910655439,-1.1054757515073785,0.7446597402162123,-0.8013403058483171,-0.009674426360042393
2022-01-14,TICK01,-1.6097689123789756,0.9324497345563798,0.2706729331563774,0.4940442377653907,1.4520194437838243,0.6681691436505522,0.5841072638932066,0.7488183861237302,-0.0121640282518285
2022-01-17,TICK01,-0.035708985802793504,-1.2075054058333514,-0.9011569617952616,-0.09306035268111348,1.0606437669875866,2.0569701627118575,-1.0864370140796284,0.17208656517138182,-0.0048552749857308656
2022-01-18,TICK01,0.5257204050861656,0.5808946649722408,0.3609059469592025,-0.9686917597842044,0.39316020561610093,0.8908114957410451,-0.5149060497832292,1.9766497062538118,-0.007399856275224745
2022-01-19,TICK01,-0.6352866128516864,0.294952623350836,-0.25901589919669155,-1.3685992291625795,-0.02758320158006393,1.59427602584131,2.0011059023827404,-0.5684678755478183,0.004298029179433011
2022-01-20,TICK01,0.13135591211175882,0.2827130869109832,1.2661976704724172,0.8508979855477199,0.153146873020169,-0.9299178284268892,-1.1251543843071745,-0.06519165318863655,-0.000675675863073415
2022-01-21,TICK01,0.5025696786952922,0.7813671398118708,0.9789829152343095,-2.4036789103183542,0.9028381194658477,-1.0480499901443077,1.1134663611931899,0.33604211437851556,0.004298219631926852
2022-01-24,TICK01,-0.5412571035562351,0.2823199660138795,-1.867543934742457,1.094915261352416,-0.33117009399297553,-2.5894116501824485,1.061152198307066,1.6764423713002283,-0.009865813004569303
2022-01-25,TICK01,1.2131048595224962,-0.7493604773826456,-2.2661256562029624,-0.35749750054958046,0.3265314257226816,0.13394610310754862,0.10399292322438795,0.29681783149206514,0.0034821357353851477
2022-01-26,TICK01,-0.21538386414111443,-0.6007269338365582,-0.2651464082299727,-0.3510181268412812,-0.3022681841181564,-1.1022989919687092,-0.5419399452004254,0.08288062810186203,0.005275653493521246
2022-01-27,TICK01,-0.06427874422202624,-0.18390971093867586,0.5342000768688203,0.8142188639117001,0.6798300819971413,-1.7501588821322376,-0.45565488795770986,0.705404790331982,0.0043213175589603935
2022-01-28,TICK01,0.6788004927209159,0.313341399435599,-0.8545469108952538,1.2215544237569806,-1.3605989827970972,0.9847476838399117,-0.017385239824426642,-1.4736643328704906,-0.007328616618293036
2022-01-31,TICK01,1.2024818605084473,-0.5896715558391268,-1.2118722828229451,-0.2900601697674234,-0.8193448445501745,-1.2518698652372109,0.4362678662183521,0.7969024215891866,-0.009750267533973555
2022-02-01,TICK01,0.5212225372552007,-0.3894274013092075,-0.10211451554650497,0.12100202460288353,1.4908831550023318,0.505158478782344,-1.0015134949295725,0.5134288493603117,-0.010213170667983882
2022-02-02,TICK01,-0.46833472560570316,-0.8417356742180833,-0.02823457925451585,-0.06210675198477605,-0.40415668124257226,-1.3931216607963572,-1.7091466097676153,0.12601017531656142,-0.004799008125747157
